injectionId,authorId,split,component,collisionState,centerLabel,labelMultiplicity,labelAreaPixels,offsetIndex,drawIndex,referenceX,referenceY,raDeg,decDeg,offsetRadiusPixels,offsetRadiusArcsec,topologyRule,segmentedFraction5x5,sameLabelFraction5x5,inputF090WVegaMag,inputF150WVegaMag,inputF090WMinusF150WMag
I-89582-04-08,89582,development,tidal,isolated,9066,1,198.0,4,8,9521.420430706783,3301.280555494459,163.36983481501574,16.78823747324291,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.682719974093914,23.598000000000003,1.0847199740939102
I-89582-05-01,89582,development,tidal,isolated,9066,1,198.0,5,1,9518.61296402421,3293.5671041782202,163.36976068263846,16.788243086248777,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,23.212611581275073,22.398,0.8146115812750745
I-89582-05-02,89582,development,tidal,isolated,9066,1,198.0,5,2,9518.61296402421,3293.5671041782202,163.36976068263846,16.788243086248777,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,23.48271997409391,22.398,1.0847199740939102
I-89582-05-03,89582,development,tidal,isolated,9066,1,198.0,5,3,9518.61296402421,3293.5671041782202,163.36976068263846,16.788243086248777,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,23.612611581275075,22.798000000000002,0.8146115812750745
I-89582-05-04,89582,development,tidal,isolated,9066,1,198.0,5,4,9518.61296402421,3293.5671041782202,163.36976068263846,16.788243086248777,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,23.882719974093913,22.798000000000002,1.0847199740939102
I-89582-05-05,89582,development,tidal,isolated,9066,1,198.0,5,5,9518.61296402421,3293.5671041782202,163.36976068263846,16.788243086248777,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.012611581275074,23.198,0.8146115812750745
I-89582-05-06,89582,development,tidal,isolated,9066,1,198.0,5,6,9518.61296402421,3293.5671041782202,163.36976068263846,16.788243086248777,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.28271997409391,23.198,1.0847199740939102
I-89582-05-07,89582,development,tidal,isolated,9066,1,198.0,5,7,9518.61296402421,3293.5671041782202,163.36976068263846,16.788243086248777,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.412611581275076,23.598000000000003,0.8146115812750745
I-89582-05-08,89582,development,tidal,isolated,9066,1,198.0,5,8,9518.61296402421,3293.5671041782202,163.36976068263846,16.788243086248777,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.682719974093914,23.598000000000003,1.0847199740939102
I-89582-06-01,89582,development,tidal,isolated,9066,1,198.0,6,1,9528.529185892208,3281.7494111420738,163.36970056331,16.788363875665844,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,23.212611581275073,22.398,0.8146115812750745
I-89582-06-02,89582,development,tidal,isolated,9066,1,198.0,6,2,9528.529185892208,3281.7494111420738,163.36970056331,16.788363875665844,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,23.48271997409391,22.398,1.0847199740939102
I-89582-06-03,89582,development,tidal,isolated,9066,1,198.0,6,3,9528.529185892208,3281.7494111420738,163.36970056331,16.788363875665844,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,23.612611581275075,22.798000000000002,0.8146115812750745
I-89582-06-04,89582,development,tidal,isolated,9066,1,198.0,6,4,9528.529185892208,3281.7494111420738,163.36970056331,16.788363875665844,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,23.882719974093913,22.798000000000002,1.0847199740939102
I-89582-06-05,89582,development,tidal,isolated,9066,1,198.0,6,5,9528.529185892208,3281.7494111420738,163.36970056331,16.788363875665844,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.012611581275074,23.198,0.8146115812750745
I-89582-06-06,89582,development,tidal,isolated,9066,1,198.0,6,6,9528.529185892208,3281.7494111420738,163.36970056331,16.788363875665844,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.28271997409391,23.198,1.0847199740939102
I-89582-06-07,89582,development,tidal,isolated,9066,1,198.0,6,7,9528.529185892208,3281.7494111420738,163.36970056331,16.788363875665844,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.412611581275076,23.598000000000003,0.8146115812750745
I-89582-06-08,89582,development,tidal,isolated,9066,1,198.0,6,8,9528.529185892208,3281.7494111420738,163.36970056331,16.788363875665844,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,24.682719974093914,23.598000000000003,1.0847199740939102
I-89582-07-01,89582,development,tidal,isolated,9066,1,198.0,7,1,9531.394380823713,3289.1354692896653,163.36977221433526,16.788359896751036,4.5,0.14051030130857342,adjacent-to-single-label,0.12,0.12,23.212611581275073,22.398,0.8146115812750745
I-89582-07-02,89582,development,tidal,isolated,9066,1,198.0,7,2,9531.394380823713,3289.1354692896653,163.36977221433526,16.788359896751036,4.5,0.14051030130857342,adjacent-to-single-label,0.12,0.12,23.48271997409391,22.398,1.0847199740939102
I-89582-07-03,89582,development,tidal,isolated,9066,1,198.0,7,3,9531.394380823713,3289.1354692896653,163.36977221433526,16.788359896751036,4.5,0.14051030130857342,adjacent-to-single-label,0.12,0.12,23.612611581275075,22.798000000000002,0.8146115812750745
I-89582-07-04,89582,development,tidal,isolated,9066,1,198.0,7,4,9531.394380823713,3289.1354692896653,163.36977221433526,16.788359896751036,4.5,0.14051030130857342,adjacent-to-single-label,0.12,0.12,23.882719974093913,22.798000000000002,1.0847199740939102
I-89582-07-05,89582,development,tidal,isolated,9066,1,198.0,7,5,9531.394380823713,3289.1354692896653,163.36977221433526,16.788359896751036,4.5,0.14051030130857342,adjacent-to-single-label,0.12,0.12,24.012611581275074,23.198,0.8146115812750745
I-89582-07-06,89582,development,tidal,isolated,9066,1,198.0,7,6,9531.394380823713,3289.1354692896653,163.36977221433526,16.788359896751036,4.5,0.14051030130857342,adjacent-to-single-label,0.12,0.12,24.28271997409391,23.198,1.0847199740939102
I-89582-07-07,89582,development,tidal,isolated,9066,1,198.0,7,7,9531.394380823713,3289.1354692896653,163.36977221433526,16.788359896751036,4.5,0.14051030130857342,adjacent-to-single-label,0.12,0.12,24.412611581275076,23.598000000000003,0.8146115812750745
I-89582-07-08,89582,development,tidal,isolated,9066,1,198.0,7,8,9531.394380823713,3289.1354692896653,163.36977221433526,16.788359896751036,4.5,0.14051030130857342,adjacent-to-single-label,0.12,0.12,24.682719974093914,23.598000000000003,1.0847199740939102
I-89582-08-01,89582,development,tidal,isolated,9066,1,198.0,8,1,9538.326415340449,3284.3745708607926,163.36975903835472,16.788431735276387,12.0,0.37469413682286246,adjacent-to-single-label,0.16,0.0,23.212611581275073,22.398,0.8146115812750745
I-89582-08-02,89582,development,tidal,isolated,9066,1,198.0,8,2,9538.326415340449,3284.3745708607926,163.36975903835472,16.788431735276387,12.0,0.37469413682286246,adjacent-to-single-label,0.16,0.0,23.48271997409391,22.398,1.0847199740939102
I-89582-08-03,89582,development,tidal,isolated,9066,1,198.0,8,3,9538.326415340449,3284.3745708607926,163.36975903835472,16.788431735276387,12.0,0.37469413682286246,adjacent-to-single-label,0.16,0.0,23.612611581275075,22.798000000000002,0.8146115812750745
I-89582-08-04,89582,development,tidal,isolated,9066,1,198.0,8,4,9538.326415340449,3284.3745708607926,163.36975903835472,16.788431735276387,12.0,0.37469413682286246,adjacent-to-single-label,0.16,0.0,23.882719974093913,22.798000000000002,1.0847199740939102
I-89582-08-05,89582,development,tidal,isolated,9066,1,198.0,8,5,9538.326415340449,3284.3745708607926,163.36975903835472,16.788431735276387,12.0,0.37469413682286246,adjacent-to-single-label,0.16,0.0,24.012611581275074,23.198,0.8146115812750745
I-89582-08-06,89582,development,tidal,isolated,9066,1,198.0,8,6,9538.326415340449,3284.3745708607926,163.36975903835472,16.788431735276387,12.0,0.37469413682286246,adjacent-to-single-label,0.16,0.0,24.28271997409391,23.198,1.0847199740939102
I-89582-08-07,89582,development,tidal,isolated,9066,1,198.0,8,7,9538.326415340449,3284.3745708607926,163.36975903835472,16.788431735276387,12.0,0.37469413682286246,adjacent-to-single-label,0.16,0.0,24.412611581275076,23.598000000000003,0.8146115812750745
I-89582-08-08,89582,development,tidal,isolated,9066,1,198.0,8,8,9538.326415340449,3284.3745708607926,163.36975903835472,16.788431735276387,12.0,0.37469413682286246,adjacent-to-single-label,0.16,0.0,24.682719974093914,23.598000000000003,1.0847199740939102
I-93366-01-01,93366,development,tidal,isolated,9489,1,43.0,1,1,9564.201474330064,3389.6459947792428,163.37072400331326,16.788256959856955,7.5,0.23418383551428903,adjacent-to-single-label,0.12,0.12,25.820611581275074,25.006,0.8146115812750745
I-93366-01-02,93366,development,tidal,isolated,9489,1,43.0,1,2,9564.201474330064,3389.6459947792428,163.37072400331326,16.788256959856955,7.5,0.23418383551428903,adjacent-to-single-label,0.12,0.12,26.09071997409391,25.006,1.0847199740939102
I-93366-01-03,93366,development,tidal,isolated,9489,1,43.0,1,3,9564.201474330064,3389.6459947792428,163.37072400331326,16.788256959856955,7.5,0.23418383551428903,adjacent-to-single-label,0.12,0.12,26.220611581275076,25.406000000000002,0.8146115812750745
I-93366-01-04,93366,development,tidal,isolated,9489,1,43.0,1,4,9564.201474330064,3389.6459947792428,163.37072400331326,16.788256959856955,7.5,0.23418383551428903,adjacent-to-single-label,0.12,0.12,26.490719974093913,25.406000000000002,1.0847199740939102
I-93366-01-05,93366,development,tidal,isolated,9489,1,43.0,1,5,9564.201474330064,3389.6459947792428,163.37072400331326,16.788256959856955,7.5,0.23418383551428903,adjacent-to-single-label,0.12,0.12,26.620611581275075,25.806,0.8146115812750745
I-93366-01-06,93366,development,tidal,isolated,9489,1,43.0,1,6,9564.201474330064,3389.6459947792428,163.37072400331326,16.788256959856955,7.5,0.23418383551428903,adjacent-to-single-label,0.12,0.12,26.890719974093912,25.806,1.0847199740939102
I-93366-01-07,93366,development,tidal,isolated,9489,1,43.0,1,7,9564.201474330064,3389.6459947792428,163.37072400331326,16.788256959856955,7.5,0.23418383551428903,adjacent-to-single-label,0.12,0.12,27.020611581275077,26.206000000000003,0.8146115812750745
I-93366-01-08,93366,development,tidal,isolated,9489,1,43.0,1,8,9564.201474330064,3389.6459947792428,163.37072400331326,16.788256959856955,7.5,0.23418383551428903,adjacent-to-single-label,0.12,0.12,27.290719974093914,26.206000000000003,1.0847199740939102
I-93366-02-01,93366,development,tidal,isolated,9489,1,43.0,2,1,9564.414925646302,3398.8385280966704,163.37080057295412,16.788225552873993,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,25.820611581275074,25.006,0.8146115812750745
I-93366-02-02,93366,development,tidal,isolated,9489,1,43.0,2,2,9564.414925646302,3398.8385280966704,163.37080057295412,16.788225552873993,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.09071997409391,25.006,1.0847199740939102
I-93366-02-03,93366,development,tidal,isolated,9489,1,43.0,2,3,9564.414925646302,3398.8385280966704,163.37080057295412,16.788225552873993,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.220611581275076,25.406000000000002,0.8146115812750745
I-93366-02-04,93366,development,tidal,isolated,9489,1,43.0,2,4,9564.414925646302,3398.8385280966704,163.37080057295412,16.788225552873993,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.490719974093913,25.406000000000002,1.0847199740939102
I-93366-02-05,93366,development,tidal,isolated,9489,1,43.0,2,5,9564.414925646302,3398.8385280966704,163.37080057295412,16.788225552873993,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.620611581275075,25.806,0.8146115812750745
I-93366-02-06,93366,development,tidal,isolated,9489,1,43.0,2,6,9564.414925646302,3398.8385280966704,163.37080057295412,16.788225552873993,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.890719974093912,25.806,1.0847199740939102
I-93366-02-07,93366,development,tidal,isolated,9489,1,43.0,2,7,9564.414925646302,3398.8385280966704,163.37080057295412,16.788225552873993,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.020611581275077,26.206000000000003,0.8146115812750745
I-93366-02-08,93366,development,tidal,isolated,9489,1,43.0,2,8,9564.414925646302,3398.8385280966704,163.37080057295412,16.788225552873993,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.290719974093914,26.206000000000003,1.0847199740939102
I-93366-03-01,93366,development,tidal,isolated,9489,1,43.0,3,1,9554.617696198062,3401.463687815389,163.37078537196535,16.788138793438094,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,25.820611581275074,25.006,0.8146115812750745
I-93366-03-02,93366,development,tidal,isolated,9489,1,43.0,3,2,9554.617696198062,3401.463687815389,163.37078537196535,16.788138793438094,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.09071997409391,25.006,1.0847199740939102
I-93366-03-03,93366,development,tidal,isolated,9489,1,43.0,3,3,9554.617696198062,3401.463687815389,163.37078537196535,16.788138793438094,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.220611581275076,25.406000000000002,0.8146115812750745
I-93366-03-04,93366,development,tidal,isolated,9489,1,43.0,3,4,9554.617696198062,3401.463687815389,163.37078537196535,16.788138793438094,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.490719974093913,25.406000000000002,1.0847199740939102
I-93366-03-05,93366,development,tidal,isolated,9489,1,43.0,3,5,9554.617696198062,3401.463687815389,163.37078537196535,16.788138793438094,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.620611581275075,25.806,0.8146115812750745
I-93366-03-06,93366,development,tidal,isolated,9489,1,43.0,3,6,9554.617696198062,3401.463687815389,163.37078537196535,16.788138793438094,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.890719974093912,25.806,1.0847199740939102
I-93366-03-07,93366,development,tidal,isolated,9489,1,43.0,3,7,9554.617696198062,3401.463687815389,163.37078537196535,16.788138793438094,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.020611581275077,26.206000000000003,0.8146115812750745
I-93366-03-08,93366,development,tidal,isolated,9489,1,43.0,3,8,9554.617696198062,3401.463687815389,163.37078537196535,16.788138793438094,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.290719974093914,26.206000000000003,1.0847199740939102
I-93366-04-01,93366,development,tidal,isolated,9489,1,43.0,4,1,9547.508941012637,3397.3594460954814,163.37072481452054,16.788097473118714,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,25.820611581275074,25.006,0.8146115812750745
I-93366-04-02,93366,development,tidal,isolated,9489,1,43.0,4,2,9547.508941012637,3397.3594460954814,163.37072481452054,16.788097473118714,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.09071997409391,25.006,1.0847199740939102
I-93366-04-03,93366,development,tidal,isolated,9489,1,43.0,4,3,9547.508941012637,3397.3594460954814,163.37072481452054,16.788097473118714,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.220611581275076,25.406000000000002,0.8146115812750745
I-93366-04-04,93366,development,tidal,isolated,9489,1,43.0,4,4,9547.508941012637,3397.3594460954814,163.37072481452054,16.788097473118714,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.490719974093913,25.406000000000002,1.0847199740939102
I-93366-04-05,93366,development,tidal,isolated,9489,1,43.0,4,5,9547.508941012637,3397.3594460954814,163.37072481452054,16.788097473118714,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.620611581275075,25.806,0.8146115812750745
I-93366-04-06,93366,development,tidal,isolated,9489,1,43.0,4,6,9547.508941012637,3397.3594460954814,163.37072481452054,16.788097473118714,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.890719974093912,25.806,1.0847199740939102
I-93366-04-07,93366,development,tidal,isolated,9489,1,43.0,4,7,9547.508941012637,3397.3594460954814,163.37072481452054,16.788097473118714,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.020611581275077,26.206000000000003,0.8146115812750745
I-93366-04-08,93366,development,tidal,isolated,9489,1,43.0,4,8,9547.508941012637,3397.3594460954814,163.37072481452054,16.788097473118714,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.290719974093914,26.206000000000003,1.0847199740939102
I-93366-05-01,93366,development,tidal,isolated,9489,1,43.0,5,1,9544.701474330064,3389.6459947792428,163.37065068222506,16.788103086442913,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,25.820611581275074,25.006,0.8146115812750745
I-93366-05-02,93366,development,tidal,isolated,9489,1,43.0,5,2,9544.701474330064,3389.6459947792428,163.37065068222506,16.788103086442913,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.09071997409391,25.006,1.0847199740939102
I-93366-05-03,93366,development,tidal,isolated,9489,1,43.0,5,3,9544.701474330064,3389.6459947792428,163.37065068222506,16.788103086442913,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.220611581275076,25.406000000000002,0.8146115812750745
I-93366-05-04,93366,development,tidal,isolated,9489,1,43.0,5,4,9544.701474330064,3389.6459947792428,163.37065068222506,16.788103086442913,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.490719974093913,25.406000000000002,1.0847199740939102
I-93366-05-05,93366,development,tidal,isolated,9489,1,43.0,5,5,9544.701474330064,3389.6459947792428,163.37065068222506,16.788103086442913,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.620611581275075,25.806,0.8146115812750745
I-93366-05-06,93366,development,tidal,isolated,9489,1,43.0,5,6,9544.701474330064,3389.6459947792428,163.37065068222506,16.788103086442913,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.890719974093912,25.806,1.0847199740939102
I-93366-05-07,93366,development,tidal,isolated,9489,1,43.0,5,7,9544.701474330064,3389.6459947792428,163.37065068222506,16.788103086442913,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.020611581275077,26.206000000000003,0.8146115812750745
I-93366-05-08,93366,development,tidal,isolated,9489,1,43.0,5,8,9544.701474330064,3389.6459947792428,163.37065068222506,16.788103086442913,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.290719974093914,26.206000000000003,1.0847199740939102
I-93366-06-01,93366,development,tidal,isolated,9489,1,43.0,6,1,9553.637296557588,3387.0748443404964,163.3706630893684,16.788182854149483,4.0,0.12489804560762081,adjacent-to-single-label,0.2,0.2,25.820611581275074,25.006,0.8146115812750745
I-93366-06-02,93366,development,tidal,isolated,9489,1,43.0,6,2,9553.637296557588,3387.0748443404964,163.3706630893684,16.788182854149483,4.0,0.12489804560762081,adjacent-to-single-label,0.2,0.2,26.09071997409391,25.006,1.0847199740939102
I-93366-06-03,93366,development,tidal,isolated,9489,1,43.0,6,3,9553.637296557588,3387.0748443404964,163.3706630893684,16.788182854149483,4.0,0.12489804560762081,adjacent-to-single-label,0.2,0.2,26.220611581275076,25.406000000000002,0.8146115812750745
I-93366-06-04,93366,development,tidal,isolated,9489,1,43.0,6,4,9553.637296557588,3387.0748443404964,163.3706630893684,16.788182854149483,4.0,0.12489804560762081,adjacent-to-single-label,0.2,0.2,26.490719974093913,25.406000000000002,1.0847199740939102
I-93366-06-05,93366,development,tidal,isolated,9489,1,43.0,6,5,9553.637296557588,3387.0748443404964,163.3706630893684,16.788182854149483,4.0,0.12489804560762081,adjacent-to-single-label,0.2,0.2,26.620611581275075,25.806,0.8146115812750745
I-93366-06-06,93366,development,tidal,isolated,9489,1,43.0,6,6,9553.637296557588,3387.0748443404964,163.3706630893684,16.788182854149483,4.0,0.12489804560762081,adjacent-to-single-label,0.2,0.2,26.890719974093912,25.806,1.0847199740939102
I-93366-06-07,93366,development,tidal,isolated,9489,1,43.0,6,7,9553.637296557588,3387.0748443404964,163.3706630893684,16.788182854149483,4.0,0.12489804560762081,adjacent-to-single-label,0.2,0.2,27.020611581275077,26.206000000000003,0.8146115812750745
I-93366-06-08,93366,development,tidal,isolated,9489,1,43.0,6,8,9553.637296557588,3387.0748443404964,163.3706630893684,16.788182854149483,4.0,0.12489804560762081,adjacent-to-single-label,0.2,0.2,27.290719974093914,26.206000000000003,1.0847199740939102
I-93366-07-01,93366,development,tidal,isolated,9489,1,43.0,7,1,9554.617696198062,3377.8283017430963,163.37059056350665,16.788223876117666,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,25.820611581275074,25.006,0.8146115812750745
I-93366-07-02,93366,development,tidal,isolated,9489,1,43.0,7,2,9554.617696198062,3377.8283017430963,163.37059056350665,16.788223876117666,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.09071997409391,25.006,1.0847199740939102
I-93366-07-03,93366,development,tidal,isolated,9489,1,43.0,7,3,9554.617696198062,3377.8283017430963,163.37059056350665,16.788223876117666,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.220611581275076,25.406000000000002,0.8146115812750745
I-93366-07-04,93366,development,tidal,isolated,9489,1,43.0,7,4,9554.617696198062,3377.8283017430963,163.37059056350665,16.788223876117666,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.490719974093913,25.406000000000002,1.0847199740939102
I-93366-07-05,93366,development,tidal,isolated,9489,1,43.0,7,5,9554.617696198062,3377.8283017430963,163.37059056350665,16.788223876117666,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.620611581275075,25.806,0.8146115812750745
I-93366-07-06,93366,development,tidal,isolated,9489,1,43.0,7,6,9554.617696198062,3377.8283017430963,163.37059056350665,16.788223876117666,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.890719974093912,25.806,1.0847199740939102
I-93366-07-07,93366,development,tidal,isolated,9489,1,43.0,7,7,9554.617696198062,3377.8283017430963,163.37059056350665,16.788223876117666,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.020611581275077,26.206000000000003,0.8146115812750745
I-93366-07-08,93366,development,tidal,isolated,9489,1,43.0,7,8,9554.617696198062,3377.8283017430963,163.37059056350665,16.788223876117666,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.290719974093914,26.206000000000003,1.0847199740939102
I-93366-08-01,93366,development,tidal,isolated,9489,1,43.0,8,1,9564.414925646302,3380.453461461815,163.370649038825,16.78829173547684,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,25.820611581275074,25.006,0.8146115812750745
I-93366-08-02,93366,development,tidal,isolated,9489,1,43.0,8,2,9564.414925646302,3380.453461461815,163.370649038825,16.78829173547684,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.09071997409391,25.006,1.0847199740939102
I-93366-08-03,93366,development,tidal,isolated,9489,1,43.0,8,3,9564.414925646302,3380.453461461815,163.370649038825,16.78829173547684,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.220611581275076,25.406000000000002,0.8146115812750745
I-93366-08-04,93366,development,tidal,isolated,9489,1,43.0,8,4,9564.414925646302,3380.453461461815,163.370649038825,16.78829173547684,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.490719974093913,25.406000000000002,1.0847199740939102
I-93366-08-05,93366,development,tidal,isolated,9489,1,43.0,8,5,9564.414925646302,3380.453461461815,163.370649038825,16.78829173547684,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.620611581275075,25.806,0.8146115812750745
I-93366-08-06,93366,development,tidal,isolated,9489,1,43.0,8,6,9564.414925646302,3380.453461461815,163.370649038825,16.78829173547684,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,26.890719974093912,25.806,1.0847199740939102
I-93366-08-07,93366,development,tidal,isolated,9489,1,43.0,8,7,9564.414925646302,3380.453461461815,163.370649038825,16.78829173547684,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.020611581275077,26.206000000000003,0.8146115812750745
I-93366-08-08,93366,development,tidal,isolated,9489,1,43.0,8,8,9564.414925646302,3380.453461461815,163.370649038825,16.78829173547684,12.0,0.37469413682286246,adjacent-to-single-label,0.0,0.0,27.290719974093914,26.206000000000003,1.0847199740939102
I-67873-01-01,67873,validation,tidal,isolated,7429,1,97.0,1,1,9614.981522190592,2904.6462613687813,163.3669174121208,16.790403530477235,12.0,0.37469413682286246,adjacent-to-single-label,0.2,0.2,24.147611581275072,23.333,0.8146115812750745
I-67873-01-02,67873,validation,tidal,isolated,7429,1,97.0,1,2,9614.981522190592,2904.6462613687813,163.3669174121208,16.790403530477235,12.0,0.37469413682286246,adjacent-to-single-label,0.2,0.2,24.41771997409391,23.333,1.0847199740939102
I-67873-01-03,67873,validation,tidal,isolated,7429,1,97.0,1,3,9614.981522190592,2904.6462613687813,163.3669174121208,16.790403530477235,12.0,0.37469413682286246,adjacent-to-single-label,0.2,0.2,24.547611581275074,23.733,0.8146115812750745
I-67873-01-04,67873,validation,tidal,isolated,7429,1,97.0,1,4,9614.981522190592,2904.6462613687813,163.3669174121208,16.790403530477235,12.0,0.37469413682286246,adjacent-to-single-label,0.2,0.2,24.81771997409391,23.733,1.0847199740939102
I-67873-01-05,67873,validation,tidal,isolated,7429,1,97.0,1,5,9614.981522190592,2904.6462613687813,163.3669174121208,16.790403530477235,12.0,0.37469413682286246,adjacent-to-single-label,0.2,0.2,24.947611581275073,24.133,0.8146115812750745
I-67873-01-06,67873,validation,tidal,isolated,7429,1,97.0,1,6,9614.981522190592,2904.6462613687813,163.3669174121208,16.790403530477235,12.0,0.37469413682286246,adjacent-to-single-label,0.2,0.2,25.21771997409391,24.133,1.0847199740939102
I-67873-01-07,67873,validation,tidal,isolated,7429,1,97.0,1,7,9614.981522190592,2904.6462613687813,163.3669174121208,16.790403530477235,12.0,0.37469413682286246,adjacent-to-single-label,0.2,0.2,25.347611581275075,24.533,0.8146115812750745
I-67873-01-08,67873,validation,tidal,isolated,7429,1,97.0,1,8,9614.981522190592,2904.6462613687813,163.3669174121208,16.790403530477235,12.0,0.37469413682286246,adjacent-to-single-label,0.2,0.2,25.617719974093912,24.533,1.0847199740939102
I-67873-02-01,67873,validation,tidal,isolated,7429,1,97.0,2,1,9607.46565242708,2908.7061235689453,163.36692261590198,16.790329608568577,7.5,0.23418383551428903,adjacent-to-single-label,0.2,0.2,24.147611581275072,23.333,0.8146115812750745
I-67873-02-02,67873,validation,tidal,isolated,7429,1,97.0,2,2,9607.46565242708,2908.7061235689453,163.36692261590198,16.790329608568577,7.5,0.23418383551428903,adjacent-to-single-label,0.2,0.2,24.41771997409391,23.333,1.0847199740939102
I-67873-02-03,67873,validation,tidal,isolated,7429,1,97.0,2,3,9607.46565242708,2908.7061235689453,163.36692261590198,16.790329608568577,7.5,0.23418383551428903,adjacent-to-single-label,0.2,0.2,24.547611581275074,23.733,0.8146115812750745
I-67873-02-04,67873,validation,tidal,isolated,7429,1,97.0,2,4,9607.46565242708,2908.7061235689453,163.36692261590198,16.790329608568577,7.5,0.23418383551428903,adjacent-to-single-label,0.2,0.2,24.81771997409391,23.733,1.0847199740939102
I-67873-02-05,67873,validation,tidal,isolated,7429,1,97.0,2,5,9607.46565242708,2908.7061235689453,163.36692261590198,16.790329608568577,7.5,0.23418383551428903,adjacent-to-single-label,0.2,0.2,24.947611581275073,24.133,0.8146115812750745
I-67873-02-06,67873,validation,tidal,isolated,7429,1,97.0,2,6,9607.46565242708,2908.7061235689453,163.36692261590198,16.790329608568577,7.5,0.23418383551428903,adjacent-to-single-label,0.2,0.2,25.21771997409391,24.133,1.0847199740939102
I-67873-02-07,67873,validation,tidal,isolated,7429,1,97.0,2,7,9607.46565242708,2908.7061235689453,163.36692261590198,16.790329608568577,7.5,0.23418383551428903,adjacent-to-single-label,0.2,0.2,25.347611581275075,24.533,0.8146115812750745
