authorId,host,component,split,band,raDeg,decDeg,shiftedRaDeg,shiftedDecDeg,mosaicX,mosaicY,edgeDistancePixels,validCoverage,centerContributionCount,centerSegmentationLabel,nearestCatalogLabel,nearestCatalogDistanceArcsec,secondCatalogDistanceArcsec,catalogMatchedAt0_3Arcsec,catalogSourcesWithin1Arcsec,centerLabelEqualsNearestCatalogLabel,centerScienceMJySr,centerErrorMJySr,centerWeight,referenceFluxJy,referenceCombinedErrorJy,referenceSignalToNoise,referenceVegaMag,referenceBackgroundMJySr,referenceBackgroundRobustSigmaMJySr,referenceApertureSegmentedFraction,referenceTargetLabelFraction,sensitivityFluxJy,sensitivityCombinedErrorJy,sensitivitySignalToNoise,sensitivityVegaMag,sensitivityBackgroundMJySr
53520,N3447,other,development,F090W,163.33682,16.76975,163.3368258023167,16.769727777777778,6067.693751357177,871.8890088780295,871.8890088780295,True,4,0,543,1.9229047791086944,2.042536858372778,False,0,False,0.5626997947692871,0.02390897460281849,1691.8193359375,8.064555619526842e-08,4.097118875663283e-09,19.68347969454821,26.14953864854463,0.39243660867214203,0.021190404286980626,0.0,0.0,6.7133536057594e-08,3.6135015920728106e-09,18.578526768846455,26.348640944916678,0.39473187923431396
54441,N3447Spiral,spiral,validation,F090W,163.35415,16.78345,163.354155802735,16.783427777777778,8298.597683856136,1957.044826399535,1591.4023161438636,True,4,2575,3399,3.7779770936421775,4.04806812141509,False,0,False,1.0594578981399536,0.033595386892557144,1740.496337890625,2.5352703059628064e-07,9.050314547343778e-09,28.01306289080191,24.90592907769487,0.7792736887931824,0.05959529882669449,1.0,1.0,1.920016248023548e-07,5.16541037835737e-09,37.17064293803747,25.207727492506283,0.7751194834709167
58671,N3447Spiral,spiral,validation,F090W,163.35219,16.78081,163.35219580265436,16.78078777777778,7931.886093452679,1886.5059326248895,1886.5059326248895,True,4,2575,3074,5.153699538821774,5.548806256667352,False,0,False,0.8084067702293396,0.030369369313120842,1571.11572265625,5.065341984416547e-08,5.69486770065674e-09,8.894573589185232,26.65446782254731,0.5119648575782776,0.0347454329252243,1.0,1.0,4.996237058437445e-08,4.592254308298356e-09,10.879704657054987,26.669382161449324,0.5098695755004883
60901,N3447Spiral,spiral,validation,F090W,163.35413,16.7818,163.35413580268457,16.78177777777778,8124.598992570169,2033.9783233615133,1765.4010074298312,True,4,2575,2575,3.284037143342563,5.306175041026343,False,0,True,0.6206614375114441,0.026835869997739792,1741.7135009765625,1.288997050258766e-07,3.931378680831322e-09,32.78740500231326,25.640359943494932,0.434261679649353,0.011940003418922424,1.0,1.0,9.464070478036986e-08,3.1274487476732113e-09,30.26131278754977,25.975794837827696,0.4355827569961548
61470,N3447Spiral,spiral,development,F090W,163.34675,16.77572,163.3467558024989,16.77569777777778,7148.769888806117,1583.6570057413785,1583.6570057413785,True,4,1352,2340,5.255650751149852,5.586839312006783,False,0,False,0.8719010949134827,0.029262874275445938,1644.7794189453125,1.1062632423275402e-07,5.203118291741852e-09,21.261543180429896,25.806343546327454,0.5283556580543518,0.02951349617242813,1.0,1.0,7.95685364927889e-08,4.396977898036824e-09,18.09618750376592,26.164136326934457,0.5355216860771179
61857,N3447Spiral,spiral,validation,F090W,163.34553,16.77465,163.34553580246626,16.77462777777778,6980.645958731437,1512.3128772908285,1512.3128772908285,True,4,1352,2356,2.7726933433477727,2.972563097246634,False,0,False,0.6307293772697449,0.026428598910570145,1720.4134521484375,1.7998706671283046e-07,5.365889003334291e-09,33.54282330495263,25.277886504205217,0.4968574047088623,0.02928603218793869,1.0,1.0,1.2320277881379065e-07,4.5197730097949125e-09,27.258620852594774,25.68943849387425,0.500090479850769
67873,N3447A,tidal,validation,F090W,163.36685,16.79034,163.36685580294548,16.79031777777778,9603.101052932569,2902.7998881844055,286.89894706743144,True,4,4593,4593,0.14722206882107058,1.3417118175974452,True,1,True,3.253840208053589,0.0579817108809948,1762.9468994140625,3.4410157573686817e-07,4.999959205010443e-09,68.82087665676254,24.574273098830314,0.36076270043849945,0.01919379807114601,0.9889777270131354,0.9889777270131354,3.328116708305733e-07,4.7561821152116255e-09,69.97454318793781,24.61049338365284,0.3679071366786957
69920,N3447Spiral,spiral,development,F090W,163.34024,16.76851,163.34024580227884,16.76848777777778,6094.2552519807505,1274.714277341438,1274.714277341438,True,4,0,1530,0.40708616561495325,0.6016939256726268,False,6,False,0.6019828915596008,0.025130385532975197,1703.3896484375,5.7074998781840976e-08,4.206790905780915e-09,13.567348618018853,26.524874975049553,0.4300845265388489,0.022259789890050886,0.0,0.0,3.186137021558111e-08,3.220279204260974e-09,9.893977569840258,27.157828629938507,0.42769715189933777
71805,N3447Spiral,spiral,validation,F090W,163.33959,16.76757,163.33959580225016,16.76754777777778,5965.875988423334,1254.3932690060312,1254.3932690060312,True,4,0,1578,0.439893068738256,0.7131382888177115,False,3,False,0.6246751546859741,0.02580738440155983,1701.01171875,8.806271887825153e-08,3.93730451988364e-09,22.3662453420936,26.054009527568134,0.41471001505851746,0.017941685718297958,0.0,0.0,6.940504871388266e-08,3.239554154624428e-09,21.424259450890087,26.312512093838567,0.41388994455337524
72673,N3447Spiral,spiral,validation,F090W,163.34338,16.77044,163.34338580233776,16.77041777777778,6440.536013949254,1497.7712958271682,1497.7712958271682,True,4,1352,2513,0.4186013188495254,1.561638480793839,False,1,False,0.5084963440895081,0.023150533437728882,1713.98095703125,7.432585634814654e-08,3.896196719899429e-09,19.076515302354927,26.238139948167248,0.4422954022884369,0.01710150940418243,0.8558296220166723,0.8558296220166723,5.1207589791010945e-08,3.1193390608562594e-09,16.416166627604262,26.642653914292485,0.44139155745506287
73864,N3447Spiral,spiral,development,F090W,163.35855,16.78241,163.35855580270322,16.782387777777778,8391.054384542233,2448.6951592394757,1498.9456154577674,True,4,3699,3726,0.36588908270553744,0.47861853534000715,False,5,False,0.6902999877929688,0.028973128646612167,1752.4476318359375,1.0641160413464856e-07,4.3900966109550635e-09,24.23901193178953,25.848517276913523,0.42237767577171326,0.020031765139102934,0.8675496688741722,0.8675496688741722,7.144491951172415e-08,3.558959992266348e-09,20.07466216731141,26.281061374029903,0.4230974018573761
75689,N3447A,tidal,validation,F090W,163.36533,16.78749,163.3653358028584,16.787467777777778,9234.516500836438,2886.5271610182785,655.4834991635616,True,4,0,4552,0.36793929361406125,0.7008026454467865,False,2,False,0.5425205230712891,0.02762381173670292,1763.34130859375,6.052774461562383e-08,4.012259228641907e-09,15.085701388270374,26.461103523441622,0.3678319603204727,0.016116627466678617,0.0,0.0,6.028202798554105e-08,3.368568481981166e-09,17.895443808845233,26.465520116628177,0.3685566186904907
76269,N3447A,tidal,validation,F090W,163.36583,16.78778,163.36583580286725,16.78775777777778,9287.841532213592,2922.863393387234,602.1584677864084,True,4,4677,4677,0.08393489321241275,0.6051524839751913,True,4,True,1.277740240097046,0.03912515193223953,1764.012451171875,1.3317996249000734e-07,4.4330855404266424e-09,30.042272199690068,25.6048925316873,0.36943158507347107,0.019638762339949607,0.7155502255724973,0.7155502255724973,1.2078647583877502e-07,3.678283324241998e-09,32.83773031912002,25.71094397694608,0.37207186222076416
76411,N3447,other,validation,F090W,163.33789,16.7653,163.3378958021809,16.76527777777778,5649.884530563261,1192.2274253238406,1192.2274253238406,True,4,0,1192,0.2626493833274964,0.3182196565308995,True,6,False,0.4895016849040985,0.023335719481110573,1369.7724609375,4.4011066662855226e-08,4.150517654820375e-09,10.603753633415138,26.807085016390754,0.42250490188598633,0.022259127116203307,0.0,0.0,2.651884971033957e-08,3.463282700508427e-09,7.657142660183782,27.357103047151615,0.42894650995731354
77257,N3447A,tidal,validation,F090W,163.36793,16.78926,163.36793580291248,16.789237777777778,9539.289839085888,3062.936309779774,350.71016091411184,True,4,0,5127,0.84728577947698,1.1331041364371828,False,1,False,1.1486010551452637,0.03623485937714577,1609.863037109375,1.366604266781047e-07,4.088997466339012e-09,33.4214994758753,25.576882821449153,0.35214053094387054,0.01580664813816547,0.0,0.0,1.2504032905848131e-07,3.613281239694383e-09,34.60575603272371,25.67336448250683,0.35176920890808105
77714,N3447A,tidal,development,F090W,163.36684,16.7883,163.36684580288315,16.78827777777778,9388.656147058393,2999.4104974640995,501.3438529416071,True,4,4987,4987,0.05877139171650779,0.36020771817303876,True,8,True,0.4995390474796295,0.025975719094276428,1765.3948974609375,1.9577802381825336e-07,4.890260208195259e-09,40.03427537253786,25.186579901210354,0.390567421913147,0.023017053195834157,0.9813905696997374,0.9813905696997374,1.1247395370168685e-07,3.6321562127482367e-09,30.966166407414647,25.78835984779263,0.3919656276702881
77934,N3447A,tidal,development,F090W,163.36937,16.79028,163.36937580294367,16.79025777777778,9712.251426844487,3158.737731117285,177.74857315551344,True,4,0,5318,0.8372016075296531,1.1712404645329262,False,1,False,0.9680845141410828,0.03514065593481064,1767.9554443359375,1.0865343975373333e-07,4.252670827316122e-09,25.549459190638782,25.825881052828656,0.35603564977645874,0.017323759567737577,0.0,0.0,8.343192946912804e-08,3.681636100161053e-09,22.66164476860663,26.11265903400631,0.35688768327236176
78400,N3447A,tidal,development,F090W,163.36916,16.79003,163.369165802936,16.79000777777778,9676.40722806345,3149.61179543063,213.59277193654998,True,4,5274,5274,0.13242454364543704,1.5707203219686785,True,1,True,0.6552695631980896,0.028889253735542297,1675.2491455078125,7.341839973081781e-08,4.015637273500491e-09,18.283125374722378,26.251477466928012,0.34903767704963684,0.017628856462240217,0.5124193456289613,0.5124193456289613,3.9406915503932676e-08,3.256954173227142e-09,12.099315313634415,26.927058645582985,0.3518322855234146
78676,N3447A,tidal,development,F090W,163.36919,16.78999,163.3691958029348,16.78996777777778,9673.585783506715,3154.538558515061,216.4142164932855,True,4,5274,5274,0.05298611347015947,1.5320247901900221,True,1,True,0.5449582934379578,0.030785666778683662,1767.9468994140625,1.0225449603182971e-07,4.4330926412695186e-09,23.066176212944374,25.891783720757708,0.3513221740722656,0.019095221507549286,0.7081192189105858,0.7081192189105858,7.399079571392754e-08,3.585894577836652e-09,20.633845783209203,26.243045507659946,0.3533955365419388
78744,N3447A,tidal,development,F090W,163.36734,16.78849,163.36734580288896,16.78846777777778,9431.491822304048,3040.5311788503664,458.5081776959523,True,4,0,5075,0.4189344266234382,1.0887653041093721,False,1,False,0.9108930230140686,0.032181598246097565,1766.16259765625,6.470684733304286e-08,4.109490939491904e-09,15.745708722998957,26.38861415101203,0.3654344379901886,0.019629373043775558,0.0,0.0,5.722758307114654e-08,3.21724332054648e-09,17.78776964293328,26.521976241129522,0.3592697083950043
78811,N3447A,tidal,validation,F090W,163.36611,16.78749,163.3661158028584,16.787467777777778,9270.248777033554,2964.8589438555796,619.7512229664462,True,4,4843,4843,0.0329983056766803,0.4853859310277989,True,6,True,0.699004590511322,0.030142972245812416,1764.8978271484375,1.129236690293953e-07,4.04488613292124e-09,27.917638548663216,25.784027301112435,0.3678300827741623,0.01609460128247738,0.8243150684931507,0.8243150684931507,6.186569895089959e-08,3.185337059065889e-09,19.422025928095007,26.43736494254661,0.36979715526103973
78887,N3447A,tidal,validation,F090W,163.36555,16.78703,163.36555580284437,16.78700777777778,9196.34273770714,2930.631631270667,693.6572622928597,True,4,0,4728,0.2042992097344097,0.6159400961560401,True,2,False,0.9588538408279419,0.034005243331193924,1764.2933349609375,1.088673811510466e-07,4.644706864876678e-09,23.439020872189563,25.823745312491763,0.37507013976573944,0.023362910681962966,0.0,0.0,6.465427211442494e-08,3.619613959297721e-09,17.862201008576392,26.389496685450712,0.3821209967136383
79416,N3447A,tidal,development,F090W,163.36684,16.78796,163.36684580287275,16.78793777777778,9352.991681086463,3015.679637956142,537.0083189135366,True,4,4992,4992,0.46491252354456297,0.5602076351192615,False,5,True,1.7681704759597778,0.04309874773025513,1765.801025390625,2.0632073937301567e-07,4.898197762773057e-09,42.1217658750082,25.12963253859569,0.3981185257434845,0.022154298385977742,0.8414891794666819,0.8414891794666819,1.7007344771464003e-07,4.023434776266657e-09,42.27071076629981,25.339398462829447,0.40426185727119446
79644,N3447Spiral,spiral,development,F090W,163.34318,16.76889,163.34318580229044,16.76886777777778,6268.778563074566,1551.8321488320976,1551.8321488320976,True,4,1352,2560,1.1088258086231542,1.7554167107501475,False,0,False,0.6432848572731018,0.02673245035111904,1713.1942138671875,1.02007241628699e-07,3.762759935116578e-09,27.109686343978414,25.894412242295388,0.4448983371257782,0.012919936645030975,0.9827566518214,0.9827566518214,7.380288546561708e-08,3.1492103825431455e-09,23.435362043363245,26.24580639795166,0.4439300000667572
80225,N3447A,tidal,validation,F090W,163.36733,16.7882,163.3673358028801,16.78817777777778,9400.61405283457,3053.403629150277,489.3859471654305,True,4,0,5094,0.6921449826919485,0.9102573106246328,False,2,False,0.5220804214477539,0.025773879140615463,1766.4580078125,1.0757094905097933e-07,4.111086961853245e-09,26.166060229114493,25.836752251706045,0.36547374725341797,0.017516162815690038,0.0,0.0,9.002433175359347e-08,3.4499578705919972e-09,26.094327852805257,26.030089986513108,0.3616756796836853
80527,N3447Spiral,spiral,validation,F090W,163.34067,16.76671,163.34067580222393,16.76668777777778,5925.127123751261,1404.009843486118,1404.009843486118,True,4,2241,2213,0.6711386632075542,0.7626883952695269,False,2,False,0.9841641187667847,0.030758194625377655,1595.4385986328125,1.918240715152313e-07,3.9910555161403024e-09,48.063493664638834,25.208731990369266,0.4447425901889801,0.012845330402255058,1.0,1.0,1.290151287033835e-07,3.145188380040121e-09,41.019841457552936,25.63938815236443,0.4430989921092987
81271,N3447A,tidal,validation,F090W,163.36764,16.78824,163.3676458028813,16.788217777777778,9419.011378416777,3082.6212162462707,470.988621583223,True,4,0,5197,0.3801818711961384,1.2216911118837728,False,1,False,0.7088395953178406,0.03057353012263775,1767.0211181640625,1.4918738583872945e-07,4.9191742544080994e-09,30.327729436508942,25.48165949223262,0.3750884234905243,0.025233567774295806,0.0,0.0,9.762732088586258e-08,3.821001623751526e-09,25.55019089209661,25.94206132364906,0.38088276982307434
82290,N3447Spiral,spiral,development,F090W,163.35852,16.78071,163.3585258026513,16.78068777777778,8211.354432088427,2527.0204924084064,1678.6455679115734,True,4,3616,3806,0.517843167567731,0.6131662230203098,False,6,False,0.7970696687698364,0.03031187877058983,1753.50341796875,6.95809305523286e-08,3.799559730143477e-09,18.312892938704014,26.30976417087967,0.42365822196006775,0.01359386718571186,1.0,1.0,5.8409365387019536e-08,3.1932057589563873e-09,18.291763762229042,26.49978353305403,0.4246213436126709
82374,N3447A,tidal,development,F090W,163.37049,16.79033,163.37049580294516,16.79030777777778,9768.805681431491,3268.8187872770422,121.1943185685086,True,4,0,5326,2.799696504928512,3.1544302041171175,False,0,False,0.4147752523422241,0.02336033619940281,1770.021240234375,4.837084261281724e-08,3.662902770581666e-09,13.205603763579012,26.704530620284654,0.3436242938041687,0.015481115716695784,0.0,0.0,2.993632812388425e-08,2.9190928570602332e-09,10.255353149002802,27.225493426370335,0.3438417911529541
82479,N3447Spiral,spiral,validation,F090W,163.34724,16.77161,163.34724580237346,16.77158777777778,6740.074103800183,1829.4932113672269,1829.4932113672269,True,4,1352,1352,9.696879918922752,9.866096856771254,False,0,True,0.8233974575996399,0.03095167689025402,1726.0672607421875,1.6225547195654936e-07,6.547784432409623e-09,24.780209799429574,25.39049137226127,0.581237405538559,0.04026974131464958,1.0,1.0,1.1034493199447829e-07,5.5721816278564554e-09,19.802823986002505,25.809108773906786,0.5881925821304321
83244,N3447Spiral,spiral,development,F090W,163.35693,16.77925,163.3569358026067,16.77922777777778,7985.368544810644,2437.18950473131,1904.6314551893556,True,4,3616,3616,2.5016897826867,5.752232292086421,False,0,True,0.6966525316238403,0.029163051396608353,1750.29736328125,5.301689871366157e-08,5.23023191441716e-09,10.136624834459106,26.604953953358397,0.48304666578769684,0.03048923183083534,1.0,1.0,3.542226072068317e-08,4.1038941193873625e-09,8.631377830471678,27.042799064044157,0.4850136339664459
83980,N3447A,tidal,development,F090W,163.36818,16.78815,163.36818580287857,16.78812777777778,9434.309045259284,3141.157027511938,455.6909547407158,True,4,0,5265,0.8329811417838814,1.4410900233365946,False,1,False,0.6470046043395996,0.028140056878328323,1768.13134765625,9.902862354562253e-08,4.215775062612884e-09,23.49001596974338,25.926587895808844,0.3654562085866928,0.01932295060157776,0.0,0.0,6.607368239527034e-08,3.3944946574539985e-09,19.46495401021728,26.365918473706227,0.3667500466108322
84280,N3447A,tidal,development,F090W,163.36854,16.78838,163.3685458028856,16.78835777777778,9474.927158184706,3166.304012783896,415.07284181529394,True,4,0,5331,0.8638359915779725,0.9178857434531357,False,2,False,0.40006762742996216,0.024294784292578697,1768.5423583984375,1.0320065937840042e-07,4.331744855871362e-09,23.82427008334055,25.881783571954298,0.36886751651763916,0.02061354802250862,0.0,0.0,5.929401910384654e-08,3.4193573978270413e-09,17.340690722042435,26.483462529883095,0.3665013909339905
84747,N3447A,tidal,validation,F090W,163.36682,16.78692,163.36682580284096,16.786897777777778,9242.984148649812,3063.4355588646804,647.0158513501883,True,4,4739,5161,0.7299642906091233,0.9246211921679546,False,2,False,0.5706416964530945,0.027756432071328163,1766.8948974609375,1.2757204858697336e-07,3.989860603870947e-09,31.974061565760834,25.651600928274757,0.4220914840698242,0.011431346583366394,0.9442351598173516,0.9442351598173516,8.24108381633733e-08,3.3331460837005895e-09,24.724640352959735,26.126028924343487,0.4168177843093872
85045,N3447A,tidal,validation,F090W,163.3672,16.78717,163.36720580284862,16.78714777777778,9286.61633097824,3089.634547896324,603.3836690217595,True,4,0,5185,0.27327038914727236,0.2755683948881804,True,8,False,0.4531867504119873,0.025305043905973434,1767.36962890625,6.423491375230954e-08,4.474284567514278e-09,14.356465884778475,26.396561888945214,0.39225757122039795,0.023178836292028427,0.0,0.0,3.3964694171168876e-08,3.5324660407731802e-09,9.615009395457554,27.088420481232973,0.39156925678253174
86410,N3447Spiral,spiral,development,F090W,163.34156,16.76628,163.3415658022108,16.766257777777778,5920.784267403715,1513.9731542269424,1513.9731542269424,True,4,2532,2532,0.044145109150333046,0.2403363579311466,True,9,True,0.6844244599342346,0.027145573869347572,1707.3695068359375,1.2942049739607253e-07,4.539489035743055e-09,28.50992620029274,25.635982090796812,0.43434152007102966,0.022248832029104233,0.9151110349945767,0.9151110349945767,1.0606493642260907e-07,3.657152076746916e-09,29.002057939290072,25.852060162344316,0.42910072207450867
86541,N3447A,tidal,validation,F090W,163.36617,16.78605,163.3661758028144,16.78602777777778,9121.947695753704,3039.7885435451253,768.0523042462955,True,4,5117,5117,0.12650822311933715,0.36787611376902624,True,4,True,0.716751217842102,0.029601899906992912,1766.548095703125,1.163626404719351e-07,4.7871785455306695e-09,24.307144462069786,25.751455833310725,0.3926582932472229,0.02470529283285141,0.7178257394084733,0.7178257394084733,8.009165434967521e-08,3.4259537695961284e-09,23.377914512581672,26.157021591244995,0.3936554491519928
86627,N3447A,tidal,validation,F090W,163.36701,16.78671,163.36701580283457,16.78668777777778,9229.6602623334,3092.564988197547,660.3397376665998,True,4,4739,5212,0.46203831709095255,1.093570193879014,False,1,False,0.6009970903396606,0.027479643002152443,1767.49853515625,1.2903241091916979e-07,4.641142436560242e-09,27.801864020101366,25.639242722360073,0.4030846059322357,0.021412809097766876,0.9925794851304298,0.9925794851304298,6.808881062009828e-08,3.5463218832795907e-09,19.19983940011973,26.333300382383428,0.4037491977214813
86732,N3447Spiral,spiral,development,F090W,163.34342,16.76772,163.34342580225476,16.76769777777778,6157.037182901706,1631.9083323002806,1631.9083323002806,True,4,1352,2779,1.660911045515386,1.7468703985019514,False,0,False,1.088455319404602,0.033201731741428375,1713.789306640625,2.2620729729536248e-07,5.423716612346138e-09,41.7070642629892,25.029723225123508,0.49007201194763184,0.029852968937158584,1.0,1.0,1.623810969232135e-07,4.721176476827102e-09,34.39420189442755,25.389651075175777,0.4936704635620117
87369,N3447A,tidal,validation,F090W,163.36878,16.78798,163.36878580287336,16.78795777777778,9443.964002045159,3209.5464001360087,446.03599795484115,True,4,5348,5348,0.023733342733883254,0.8372875697283847,True,3,True,0.7457490563392639,0.029656849801540375,1769.4423828125,1.2312162276678223e-07,4.339806343087421e-09,28.370303426763314,25.69015392491636,0.36949749290943146,0.019529382562637327,0.748772690946455,0.748772690946455,8.191662574632248e-08,3.45124849513448e-09,23.73536007673958,26.132559615185677,0.3722074031829834
88606,N3447A,tidal,development,F090W,163.36835,16.7874,163.36835580285563,16.78737777777778,9363.425697691742,3194.1175883352817,526.5743023082578,True,4,0,5325,0.30004306668967995,0.3736107021749212,False,3,False,0.8095638751983643,0.03141006827354431,1769.26904296875,1.4999463075977362e-07,4.528879140973896e-09,33.119592307671645,25.475800469195313,0.36619308590888977,0.02079095048904419,0.0,0.0,1.1458504318925936e-07,3.725451812475675e-09,30.757354800709166,25.768169920339336,0.3663625568151474
90136,N3447Spiral,spiral,development,F090W,163.34304,16.76672,163.34304580222425,16.76669777777778,6034.730490475495,1641.5785953254276,1641.5785953254276,True,4,1352,2805,1.367481246290651,1.4349521412796329,False,0,False,0.9730153679847717,0.031417448073625565,1712.364501953125,3.6638184473506424e-07,1.1189035364439247e-08,32.74472130988978,24.50615488978404,0.5408170819282532,0.07875825582146644,1.0,1.0,2.3123715658544692e-07,6.919919810482318e-09,33.416161302211634,25.005845701229887,0.5218816995620728
90575,N3447A,tidal,validation,F090W,163.36983,16.78816,163.36983580287887,16.78813777777778,9510.947986159994,3306.378536353948,379.0520138400061,True,4,0,5474,0.3647623104479703,0.6510300322115743,False,4,False,0.7340499758720398,0.029501013457775116,1771.1373291015625,1.6160144614839794e-07,4.6450312416318054e-09,34.79017421885566,25.39487664504319,0.3762010335922241,0.02210280085802078,0.0,0.0,1.284778394245926e-07,3.698011028907417e-09,34.7424165099236,25.643919190810184,0.3795885145664215
90953,N3447Spiral,spiral,validation,F090W,163.35912,16.77948,163.3591258026137,16.77945777777778,8109.81596457074,2646.129795390778,1742.8702046092221,True,4,3930,3930,0.050093041877683694,0.4388938383892547,True,7,True,0.5804852843284607,0.026903700083494186,1755.809814453125,7.453545372050712e-08,3.931960057148317e-09,18.956309992264906,26.235082503544845,0.4255935251712799,0.01522457805275917,0.9773311254496659,0.9773311254496659,5.38942617102753e-08,3.166054312464488e-09,17.02253227245602,26.58713343487334,0.4246528893709183
90965,N3447A,tidal,validation,F090W,163.36936,16.78769,163.3693658028645,16.78766777777778,9440.115556769237,3281.6695199927317,449.8844432307633,True,4,5431,5431,0.047830819293955315,0.28746234100878243,True,6,True,1.4319533109664917,0.039260491728782654,1611.052978515625,2.2723633972167993e-07,4.610507507769417e-09,49.2866217740133,25.02479528945382,0.3757272958755493,0.017643349117040633,0.9830402010050251,0.9830402010050251,1.8315722358616596e-07,3.989771815212065e-09,45.9066914272717,25.258929623299153,0.3789892792701721
91477,N3447A,tidal,validation,F090W,163.36743,16.78604,163.3674358028141,16.78601777777778,9178.621236868184,3166.8036534011835,711.3787631318155,True,4,0,5310,0.3458726219837989,0.5319671085425093,False,6,False,0.8645660281181335,0.031524658203125,1768.97509765625,1.0321095856309619e-07,4.548753724630952e-09,22.689942083305436,25.88167522342407,0.40097713470458984,0.021511474031209944,0.0,0.0,8.717825933862163e-08,3.6632257392766264e-09,23.798221988862917,26.064969268921107,0.4039919972419739
91981,N3447A,tidal,validation,F090W,163.37055,16.78842,163.37055580288683,16.788397777777778,9571.205736706874,3366.2421869370123,318.7942632931263,True,4,0,5511,0.676883026003664,0.820988182447051,False,2,False,0.6342440843582153,0.027901718392968178,1772.1500244140625,9.335492377895347e-08,4.03966732584369e-09,23.109557359269967,25.990646680537427,0.35541868209838867,0.016976333516836164,0.0,0.0,6.938001161631822e-08,3.229407563213032e-09,21.48382025441534,26.31290383173194,0.35644960403442383
92989,N3447A,tidal,validation,F090W,163.3678,16.786,163.36780580281285,16.78597777777778,9191.375836770556,3205.8751966436107,698.6241632294441,True,4,5335,5335,0.2143805066318383,0.4692682854126872,True,8,True,0.7945545315742493,0.029514910653233528,1575.647216796875,1.31374790850914e-07,4.518986174068845e-09,29.07173994131201,25.61970965818561,0.3778245896100998,0.02166514919400215,0.6862163395709722,0.6862163395709722,7.207269466391357e-08,3.412008446704588e-09,21.12324626087118,26.271562852718795,0.37648504972457886
93366,N3447A,tidal,development,F090W,163.37069,16.78822,163.3706958028807,16.78819777777778,9556.640625761647,3389.8720008224714,333.35937423835276,True,4,5557,5557,0.05715797616101719,1.219276774912653,True,1,True,0.45544302463531494,0.025211429223418236,1772.6112060546875,7.397666006961803e-08,4.046482674324944e-09,18.28171921728522,26.243252953017034,0.36045511066913605,0.018476345381140707,0.7144651215892225,0.7144651215892225,4.126552849832653e-08,3.179838080795479e-09,12.977242063848548,26.877021223274593,0.3609750121831894
93367,N3447A,tidal,validation,F090W,163.37135,16.78876,163.3713558028972,16.78873777777778,9643.52026556758,3430.3111731999174,246.47973443241972,True,4,0,5609,0.7887681951797154,1.7732829526886185,False,1,False,0.4589070975780487,0.025295259431004524,1773.2137451171875,9.092025945627614e-08,3.918470208694046e-09,23.202998776039742,26.01933808631432,0.3547280728816986,0.015593323329091071,0.0,0.0,7.295784816408892e-08,3.3281089627603326e-09,21.92171259428288,26.25830971146775,0.35766008496284485
93765,N3447A,tidal,validation,F090W,163.36712,16.78524,163.36712580278964,16.78521777777778,9080.503262538532,3173.9521113786313,809.496737461468,True,4,5301,5301,0.0889266825113941,0.5049918630560208,True,4,True,0.6775935292243958,0.02850724756717682,1769.1632080078125,1.1305620234832955e-07,4.586669146834008e-09,24.648867997459043,25.7827537696397,0.3809675872325897,0.02255207315683365,0.8790248915277461,0.8790248915277461,1.0194326525497342e-07,3.7167486217867503e-09,27.428076426101235,25.89509340233311,0.38350966572761536
93883,N3447A,tidal,validation,F090W,163.36662,16.78482,163.36662580277684,16.78479777777778,9013.5412710869,3143.836091576271,876.4587289130995,True,4,0,5288,0.6696567264184674,1.088770548420177,False,1,False,0.7597554326057434,0.03020070679485798,1768.6002197265625,1.3012832690611048e-07,4.44553249892409e-09,29.271707481073236,25.630060137321085,0.36733874678611755,0.01939470691680908,0.0,0.0,1.1942653132118883e-07,3.9338604291406325e-09,30.358609175994083,25.723237705683918,0.37370792031288147
95031,N3447,other,validation,F090W,163.36188,16.78074,163.3618858026522,16.78071777777778,8368.421058140144,2863.0305689863635,1521.578941859856,True,4,0,4364,0.7593379301308911,2.4315849723303677,False,1,False,0.9220547676086426,0.032364875078201294,1761.6650390625,1.4612644513914885e-07,4.280652339456736e-09,34.13648985044508,25.504167704255188,0.38297295570373535,0.01817206590771675,0.0,0.0,9.137992488205303e-08,3.399907693171317e-09,26.877178185039774,26.01386276050116,0.38736575841903687
96115,N3447Spiral,spiral,validation,F090W,163.34693,16.76845,163.34693580227702,16.76842777777778,6394.389775815796,1949.5314686264762,1949.5314686264762,True,4,1352,2952,6.606163962343845,6.664667693724179,False,0,False,0.9391239881515503,0.031151462346315384,1724.971923828125,1.0948117429478415e-07,8.36033537716132e-09,13.095308902782026,25.817641134770916,0.5559261441230774,0.05767316629886627,1.0,1.0,5.4341231476031e-08,7.093459886622383e-09,7.660751219375132,26.57816606194391,0.5812463760375977
100493,N3447A,tidal,validation,F090W,163.3679,16.78431,163.36790580276124,16.78428777777778,9018.684106392751,3296.7859026616834,871.3158936072487,True,4,0,5476,2.416142457191528,2.656262453197009,False,0,False,1.2314084768295288,0.03762272372841835,1771.4583740234375,1.4535208396218837e-07,4.34214266127647e-09,33.47473708278826,25.509936595335844,0.35489967465400696,0.01743444280028343,0.0,0.0,1.4420546558315056e-07,3.785331336321243e-09,38.095863418734695,25.518535449665944,0.35438115894794464
